# SWIFT Hydrological Timeseries
# source: WRIS
# dataset: SEDIM
# station_code: 009-ndbhp
# station_name: Manot
# latitude: 22.7358
# longitude: 80.5131
station_code,time,sed,unit,lat,lon
009-ndbhp,2024-06-02 08:00:00,0.0151,g/L,22.7358,80.5131
009-ndbhp,2024-06-03 08:00:00,0.0151,g/L,22.7358,80.5131
009-ndbhp,2024-06-04 08:00:00,0.0148,g/L,22.7358,80.5131
009-ndbhp,2024-06-05 08:00:00,0.0147,g/L,22.7358,80.5131
009-ndbhp,2024-06-06 08:00:00,0.0146,g/L,22.7358,80.5131
009-ndbhp,2024-06-07 08:00:00,0.0145,g/L,22.7358,80.5131
009-ndbhp,2024-06-08 08:00:00,0.0144,g/L,22.7358,80.5131
009-ndbhp,2024-06-09 08:00:00,0.0143,g/L,22.7358,80.5131
009-ndbhp,2024-06-10 08:00:00,0.0143,g/L,22.7358,80.5131
009-ndbhp,2024-06-11 08:00:00,0.0159,g/L,22.7358,80.5131
009-ndbhp,2024-06-12 08:00:00,0.0155,g/L,22.7358,80.5131
009-ndbhp,2024-06-13 08:00:00,0.0154,g/L,22.7358,80.5131
009-ndbhp,2024-06-14 08:00:00,0.0164,g/L,22.7358,80.5131
009-ndbhp,2024-06-15 08:00:00,0.0165,g/L,22.7358,80.5131
009-ndbhp,2024-06-16 08:00:00,0.0179,g/L,22.7358,80.5131
009-ndbhp,2024-06-17 08:00:00,0.0166,g/L,22.7358,80.5131
009-ndbhp,2024-06-18 08:00:00,0.0163,g/L,22.7358,80.5131
009-ndbhp,2024-06-19 08:00:00,0.0162,g/L,22.7358,80.5131
009-ndbhp,2024-06-20 08:00:00,0.0162,g/L,22.7358,80.5131
009-ndbhp,2024-06-21 08:00:00,0.021,g/L,22.7358,80.5131
009-ndbhp,2024-06-22 08:00:00,0.021,g/L,22.7358,80.5131
009-ndbhp,2024-06-23 08:00:00,0.0221,g/L,22.7358,80.5131
009-ndbhp,2024-06-24 08:00:00,0.017,g/L,22.7358,80.5131
009-ndbhp,2024-06-25 08:00:00,0.019,g/L,22.7358,80.5131
009-ndbhp,2024-06-26 08:00:00,0.019,g/L,22.7358,80.5131
009-ndbhp,2024-06-27 08:00:00,0.017,g/L,22.7358,80.5131
009-ndbhp,2024-06-28 08:00:00,0.017,g/L,22.7358,80.5131
009-ndbhp,2024-06-29 08:00:00,0.017,g/L,22.7358,80.5131
009-ndbhp,2024-06-30 08:00:00,0.042,g/L,22.7358,80.5131
009-ndbhp,2024-07-01 08:00:00,0.042,g/L,22.7358,80.5131
009-ndbhp,2024-07-02 08:00:00,0.043,g/L,22.7358,80.5131
009-ndbhp,2024-07-03 08:00:00,0.071,g/L,22.7358,80.5131
009-ndbhp,2024-07-04 08:00:00,0.022,g/L,22.7358,80.5131
009-ndbhp,2024-07-05 08:00:00,0.0724,g/L,22.7358,80.5131
009-ndbhp,2024-07-06 08:00:00,0.0776,g/L,22.7358,80.5131
009-ndbhp,2024-07-07 08:00:00,0.0332,g/L,22.7358,80.5131
009-ndbhp,2024-07-08 08:00:00,0.052,g/L,22.7358,80.5131
009-ndbhp,2024-07-09 08:00:00,0.051,g/L,22.7358,80.5131
009-ndbhp,2024-07-10 08:00:00,0.05,g/L,22.7358,80.5131
009-ndbhp,2024-07-11 08:00:00,0.1,g/L,22.7358,80.5131
009-ndbhp,2024-07-12 08:00:00,0.043,g/L,22.7358,80.5131
009-ndbhp,2024-07-13 08:00:00,0.05,g/L,22.7358,80.5131
009-ndbhp,2024-07-14 08:00:00,0.0313,g/L,22.7358,80.5131
009-ndbhp,2024-07-15 08:00:00,0.051,g/L,22.7358,80.5131
009-ndbhp,2024-07-16 08:00:00,0.048,g/L,22.7358,80.5131
009-ndbhp,2024-07-17 08:00:00,0.0313,g/L,22.7358,80.5131
009-ndbhp,2024-07-18 08:00:00,0.041,g/L,22.7358,80.5131
009-ndbhp,2024-07-19 08:00:00,0.042,g/L,22.7358,80.5131
009-ndbhp,2024-07-20 08:00:00,0.043,g/L,22.7358,80.5131
009-ndbhp,2024-07-21 08:00:00,0.0285,g/L,22.7358,80.5131
009-ndbhp,2024-07-22 08:00:00,0.0362,g/L,22.7358,80.5131
009-ndbhp,2024-07-23 08:00:00,0.076,g/L,22.7358,80.5131
009-ndbhp,2024-07-24 08:00:00,0.083,g/L,22.7358,80.5131
009-ndbhp,2024-07-25 08:00:00,0.083,g/L,22.7358,80.5131
009-ndbhp,2024-07-26 08:00:00,0.083,g/L,22.7358,80.5131
009-ndbhp,2024-07-27 08:00:00,0.079,g/L,22.7358,80.5131
009-ndbhp,2024-07-28 08:00:00,0.0392,g/L,22.7358,80.5131
009-ndbhp,2024-07-29 08:00:00,0.079,g/L,22.7358,80.5131
009-ndbhp,2024-07-30 08:00:00,0.093,g/L,22.7358,80.5131
009-ndbhp,2024-07-31 08:00:00,0.096,g/L,22.7358,80.5131
009-ndbhp,2024-08-01 08:00:00,0.068,g/L,22.7358,80.5131
009-ndbhp,2024-08-02 08:00:00,0.082,g/L,22.7358,80.5131
009-ndbhp,2024-08-03 08:00:00,0.052,g/L,22.7358,80.5131
009-ndbhp,2024-08-04 08:00:00,0.0483,g/L,22.7358,80.5131
009-ndbhp,2024-08-05 08:00:00,0.089,g/L,22.7358,80.5131
009-ndbhp,2024-08-06 08:00:00,0.038,g/L,22.7358,80.5131
009-ndbhp,2024-08-07 08:00:00,0.041,g/L,22.7358,80.5131
009-ndbhp,2024-08-08 08:00:00,0.041,g/L,22.7358,80.5131
009-ndbhp,2024-08-09 08:00:00,0.041,g/L,22.7358,80.5131
009-ndbhp,2024-08-10 08:00:00,0.041,g/L,22.7358,80.5131
009-ndbhp,2024-08-11 08:00:00,0.0322,g/L,22.7358,80.5131
009-ndbhp,2024-08-12 08:00:00,0.051,g/L,22.7358,80.5131
009-ndbhp,2024-08-13 08:00:00,0.05,g/L,22.7358,80.5131
009-ndbhp,2024-08-14 08:00:00,0.049,g/L,22.7358,80.5131
009-ndbhp,2024-08-15 08:00:00,0.0345,g/L,22.7358,80.5131
009-ndbhp,2024-08-16 08:00:00,0.059,g/L,22.7358,80.5131
009-ndbhp,2024-08-17 08:00:00,0.057,g/L,22.7358,80.5131
009-ndbhp,2024-08-18 08:00:00,0.034,g/L,22.7358,80.5131
009-ndbhp,2024-08-19 08:00:00,0.069,g/L,22.7358,80.5131
009-ndbhp,2024-08-20 08:00:00,0.059,g/L,22.7358,80.5131
009-ndbhp,2024-08-21 08:00:00,0.091,g/L,22.7358,80.5131
009-ndbhp,2024-08-22 08:00:00,0.073,g/L,22.7358,80.5131
009-ndbhp,2024-08-23 08:00:00,0.022,g/L,22.7358,80.5131
009-ndbhp,2024-08-24 08:00:00,0.016,g/L,22.7358,80.5131
009-ndbhp,2024-08-25 08:00:00,0.0382,g/L,22.7358,80.5131
009-ndbhp,2024-08-26 08:00:00,0.0371,g/L,22.7358,80.5131
009-ndbhp,2024-08-27 08:00:00,0.014,g/L,22.7358,80.5131
009-ndbhp,2024-08-28 08:00:00,0.045,g/L,22.7358,80.5131
009-ndbhp,2024-08-29 08:00:00,0.076,g/L,22.7358,80.5131
009-ndbhp,2024-08-30 08:00:00,0.0776,g/L,22.7358,80.5131
009-ndbhp,2024-08-31 08:00:00,0.085,g/L,22.7358,80.5131
009-ndbhp,2024-09-01 08:00:00,0.0345,g/L,22.7358,80.5131
009-ndbhp,2024-09-02 08:00:00,0.0804,g/L,22.7358,80.5131
009-ndbhp,2024-09-03 08:00:00,0.0812,g/L,22.7358,80.5131
009-ndbhp,2024-09-04 08:00:00,0.068,g/L,22.7358,80.5131
009-ndbhp,2024-09-05 08:00:00,0.077,g/L,22.7358,80.5131
009-ndbhp,2024-09-06 08:00:00,0.076,g/L,22.7358,80.5131
009-ndbhp,2024-09-07 08:00:00,0.0184,g/L,22.7358,80.5131
009-ndbhp,2024-09-08 08:00:00,0.0344,g/L,22.7358,80.5131
009-ndbhp,2024-09-09 08:00:00,0.024,g/L,22.7358,80.5131
009-ndbhp,2024-09-10 08:00:00,0.032,g/L,22.7358,80.5131
009-ndbhp,2024-09-11 08:00:00,0.0796,g/L,22.7358,80.5131
009-ndbhp,2024-09-12 08:00:00,0.082,g/L,22.7358,80.5131
009-ndbhp,2024-09-13 08:00:00,0.0556,g/L,22.7358,80.5131
009-ndbhp,2024-09-14 08:00:00,0.026,g/L,22.7358,80.5131
009-ndbhp,2024-09-15 08:00:00,0.0329,g/L,22.7358,80.5131
009-ndbhp,2024-09-16 08:00:00,0.0319,g/L,22.7358,80.5131
009-ndbhp,2024-09-17 08:00:00,0.026,g/L,22.7358,80.5131
009-ndbhp,2024-09-18 08:00:00,0.0126,g/L,22.7358,80.5131
009-ndbhp,2024-09-19 08:00:00,0.0218,g/L,22.7358,80.5131
009-ndbhp,2024-09-20 08:00:00,0.0114,g/L,22.7358,80.5131
009-ndbhp,2024-09-21 08:00:00,0.0134,g/L,22.7358,80.5131
009-ndbhp,2024-09-22 08:00:00,0.01,g/L,22.7358,80.5131
009-ndbhp,2024-09-23 08:00:00,0.01,g/L,22.7358,80.5131
009-ndbhp,2024-09-24 08:00:00,0.014,g/L,22.7358,80.5131
009-ndbhp,2024-09-25 08:00:00,0.0236,g/L,22.7358,80.5131
009-ndbhp,2024-09-26 08:00:00,0.0182,g/L,22.7358,80.5131
009-ndbhp,2024-09-27 08:00:00,0.0268,g/L,22.7358,80.5131
009-ndbhp,2024-09-28 08:00:00,0.0324,g/L,22.7358,80.5131
009-ndbhp,2024-09-29 08:00:00,0.0341,g/L,22.7358,80.5131
009-ndbhp,2024-09-30 08:00:00,0.037,g/L,22.7358,80.5131
009-ndbhp,2024-10-01 08:00:00,0.0084,g/L,22.7358,80.5131
009-ndbhp,2024-10-02 08:00:00,0.0302,g/L,22.7358,80.5131
009-ndbhp,2024-10-03 08:00:00,0.0146,g/L,22.7358,80.5131
009-ndbhp,2024-10-04 08:00:00,0.0144,g/L,22.7358,80.5131
009-ndbhp,2024-10-05 08:00:00,0.0148,g/L,22.7358,80.5131
009-ndbhp,2024-10-06 08:00:00,0.0291,g/L,22.7358,80.5131
009-ndbhp,2024-10-07 08:00:00,0.016,g/L,22.7358,80.5131
009-ndbhp,2024-10-08 08:00:00,0.0162,g/L,22.7358,80.5131
009-ndbhp,2024-10-09 08:00:00,0.0164,g/L,22.7358,80.5131
009-ndbhp,2024-10-10 08:00:00,0.0182,g/L,22.7358,80.5131
009-ndbhp,2024-10-11 08:00:00,0.006,g/L,22.7358,80.5131
009-ndbhp,2024-10-12 08:00:00,0.0291,g/L,22.7358,80.5131
009-ndbhp,2024-10-13 08:00:00,0.0288,g/L,22.7358,80.5131
009-ndbhp,2024-10-14 08:00:00,0.006,g/L,22.7358,80.5131
009-ndbhp,2024-10-15 08:00:00,0.006,g/L,22.7358,80.5131
009-ndbhp,2024-10-16 08:00:00,0.021,g/L,22.7358,80.5131
009-ndbhp,2024-10-17 08:00:00,0.0281,g/L,22.7358,80.5131
009-ndbhp,2024-10-18 08:00:00,0.0285,g/L,22.7358,80.5131
009-ndbhp,2024-10-19 08:00:00,0.028,g/L,22.7358,80.5131
009-ndbhp,2024-10-20 08:00:00,0.0278,g/L,22.7358,80.5131
009-ndbhp,2024-10-21 08:00:00,0.0102,g/L,22.7358,80.5131
009-ndbhp,2024-10-22 08:00:00,0.01,g/L,22.7358,80.5131
009-ndbhp,2024-10-23 08:00:00,0.0102,g/L,22.7358,80.5131
009-ndbhp,2024-10-24 08:00:00,0.0102,g/L,22.7358,80.5131
009-ndbhp,2024-10-25 08:00:00,0.0104,g/L,22.7358,80.5131
009-ndbhp,2024-10-26 08:00:00,0.0106,g/L,22.7358,80.5131
009-ndbhp,2024-10-27 08:00:00,0.0248,g/L,22.7358,80.5131
009-ndbhp,2024-10-28 08:00:00,0.0106,g/L,22.7358,80.5131
009-ndbhp,2024-10-29 08:00:00,0.0108,g/L,22.7358,80.5131
009-ndbhp,2024-10-30 08:00:00,0.0108,g/L,22.7358,80.5131
009-ndbhp,2024-10-31 08:00:00,0.0243,g/L,22.7358,80.5131
009-ndbhp,2024-11-01 08:00:00,0.011,g/L,22.7358,80.5131
009-ndbhp,2024-11-02 08:00:00,0.0144,g/L,22.7358,80.5131
009-ndbhp,2024-11-03 08:00:00,0.0241,g/L,22.7358,80.5131
009-ndbhp,2024-11-04 08:00:00,0.018,g/L,22.7358,80.5131
009-ndbhp,2024-11-05 08:00:00,0.02,g/L,22.7358,80.5131
009-ndbhp,2024-11-06 08:00:00,0.018,g/L,22.7358,80.5131
009-ndbhp,2024-11-07 08:00:00,0.0142,g/L,22.7358,80.5131
009-ndbhp,2024-11-08 08:00:00,0.012,g/L,22.7358,80.5131
009-ndbhp,2024-11-09 08:00:00,0.0118,g/L,22.7358,80.5131
009-ndbhp,2024-11-10 08:00:00,0.0231,g/L,22.7358,80.5131
009-ndbhp,2024-11-11 08:00:00,0.0096,g/L,22.7358,80.5131
009-ndbhp,2024-11-12 08:00:00,0.0094,g/L,22.7358,80.5131
009-ndbhp,2024-11-13 08:00:00,0.0072,g/L,22.7358,80.5131
009-ndbhp,2024-11-14 08:00:00,0.007,g/L,22.7358,80.5131
009-ndbhp,2024-11-15 08:00:00,0.0222,g/L,22.7358,80.5131
009-ndbhp,2024-11-16 08:00:00,0.0072,g/L,22.7358,80.5131
009-ndbhp,2024-11-17 08:00:00,0.0221,g/L,22.7358,80.5131
009-ndbhp,2024-11-18 08:00:00,0.0074,g/L,22.7358,80.5131
009-ndbhp,2024-11-19 08:00:00,0.0076,g/L,22.7358,80.5131
009-ndbhp,2024-11-20 08:00:00,0.0078,g/L,22.7358,80.5131
009-ndbhp,2024-11-21 08:00:00,0.0076,g/L,22.7358,80.5131
009-ndbhp,2024-11-22 08:00:00,0.0078,g/L,22.7358,80.5131
009-ndbhp,2024-11-23 08:00:00,0.0098,g/L,22.7358,80.5131
009-ndbhp,2024-11-24 08:00:00,0.021,g/L,22.7358,80.5131
009-ndbhp,2024-11-25 08:00:00,0.01,g/L,22.7358,80.5131
009-ndbhp,2024-11-26 08:00:00,0.01,g/L,22.7358,80.5131
009-ndbhp,2024-11-27 08:00:00,0.01,g/L,22.7358,80.5131
009-ndbhp,2024-11-28 08:00:00,0.011,g/L,22.7358,80.5131
009-ndbhp,2024-11-29 08:00:00,0.0108,g/L,22.7358,80.5131
009-ndbhp,2024-11-30 08:00:00,0.0108,g/L,22.7358,80.5131
009-ndbhp,2024-12-01 08:00:00,0.0206,g/L,22.7358,80.5131
009-ndbhp,2024-12-02 08:00:00,0.011,g/L,22.7358,80.5131
009-ndbhp,2024-12-03 08:00:00,0.0092,g/L,22.7358,80.5131
009-ndbhp,2024-12-04 08:00:00,0.0082,g/L,22.7358,80.5131
009-ndbhp,2024-12-05 08:00:00,0.008,g/L,22.7358,80.5131
009-ndbhp,2024-12-06 08:00:00,0.0078,g/L,22.7358,80.5131
009-ndbhp,2024-12-07 08:00:00,0.0104,g/L,22.7358,80.5131
009-ndbhp,2024-12-08 08:00:00,0.0203,g/L,22.7358,80.5131
009-ndbhp,2024-12-09 08:00:00,0.0098,g/L,22.7358,80.5131
009-ndbhp,2024-12-10 08:00:00,0.01,g/L,22.7358,80.5131
009-ndbhp,2024-12-11 08:00:00,0.0098,g/L,22.7358,80.5131
009-ndbhp,2024-12-12 08:00:00,0.0088,g/L,22.7358,80.5131
009-ndbhp,2024-12-13 08:00:00,0.0096,g/L,22.7358,80.5131
009-ndbhp,2024-12-14 08:00:00,0.0096,g/L,22.7358,80.5131
009-ndbhp,2024-12-15 08:00:00,0.02,g/L,22.7358,80.5131
009-ndbhp,2024-12-16 08:00:00,0.0094,g/L,22.7358,80.5131
009-ndbhp,2024-12-17 08:00:00,0.0092,g/L,22.7358,80.5131
009-ndbhp,2024-12-18 08:00:00,0.0172,g/L,22.7358,80.5131
009-ndbhp,2024-12-19 08:00:00,0.0156,g/L,22.7358,80.5131
009-ndbhp,2024-12-20 08:00:00,0.0114,g/L,22.7358,80.5131
009-ndbhp,2024-12-21 08:00:00,0.012,g/L,22.7358,80.5131
009-ndbhp,2024-12-22 08:00:00,0.0198,g/L,22.7358,80.5131
009-ndbhp,2024-12-23 08:00:00,0.0088,g/L,22.7358,80.5131
009-ndbhp,2024-12-24 08:00:00,0.0048,g/L,22.7358,80.5131
009-ndbhp,2024-12-25 08:00:00,0.0197,g/L,22.7358,80.5131
009-ndbhp,2024-12-26 08:00:00,0.05,g/L,22.7358,80.5131
009-ndbhp,2024-12-27 08:00:00,0.01,g/L,22.7358,80.5131
009-ndbhp,2024-12-28 08:00:00,0.0106,g/L,22.7358,80.5131
009-ndbhp,2024-12-29 08:00:00,0.0198,g/L,22.7358,80.5131
009-ndbhp,2024-12-30 08:00:00,0.009,g/L,22.7358,80.5131
009-ndbhp,2024-12-31 08:00:00,0.013,g/L,22.7358,80.5131
009-ndbhp,2025-01-01 08:00:00,0.01,g/L,22.7358,80.5131
009-ndbhp,2025-01-02 08:00:00,0.0096,g/L,22.7358,80.5131
009-ndbhp,2025-01-03 08:00:00,0.0152,g/L,22.7358,80.5131
009-ndbhp,2025-01-04 08:00:00,0.0132,g/L,22.7358,80.5131
009-ndbhp,2025-01-05 08:00:00,0.0202,g/L,22.7358,80.5131
009-ndbhp,2025-01-06 08:00:00,0.0116,g/L,22.7358,80.5131
009-ndbhp,2025-01-07 08:00:00,0.056,g/L,22.7358,80.5131
009-ndbhp,2025-01-08 08:00:00,0.0134,g/L,22.7358,80.5131
009-ndbhp,2025-01-09 08:00:00,0.0128,g/L,22.7358,80.5131
009-ndbhp,2025-01-10 08:00:00,0.0116,g/L,22.7358,80.5131
009-ndbhp,2025-01-11 08:00:00,0.0596,g/L,22.7358,80.5131
009-ndbhp,2025-01-12 08:00:00,0.05,g/L,22.7358,80.5131
009-ndbhp,2025-01-13 08:00:00,0.05,g/L,22.7358,80.5131
009-ndbhp,2025-01-14 08:00:00,0.04,g/L,22.7358,80.5131
009-ndbhp,2025-01-15 08:00:00,0.028,g/L,22.7358,80.5131
009-ndbhp,2025-01-16 08:00:00,0.036,g/L,22.7358,80.5131
009-ndbhp,2025-01-17 08:00:00,0.036,g/L,22.7358,80.5131
009-ndbhp,2025-01-18 08:00:00,0.0336,g/L,22.7358,80.5131
009-ndbhp,2025-01-19 08:00:00,0.0194,g/L,22.7358,80.5131
009-ndbhp,2025-01-20 08:00:00,0.0372,g/L,22.7358,80.5131
009-ndbhp,2025-01-21 08:00:00,0.039,g/L,22.7358,80.5131
009-ndbhp,2025-01-22 08:00:00,0.033,g/L,22.7358,80.5131
009-ndbhp,2025-01-23 08:00:00,0.04,g/L,22.7358,80.5131
009-ndbhp,2025-01-24 08:00:00,0.0264,g/L,22.7358,80.5131
009-ndbhp,2025-01-25 08:00:00,0.042,g/L,22.7358,80.5131
009-ndbhp,2025-01-26 08:00:00,0.0195,g/L,22.7358,80.5131
009-ndbhp,2025-01-27 08:00:00,0.108,g/L,22.7358,80.5131
009-ndbhp,2025-01-28 08:00:00,0.076,g/L,22.7358,80.5131
009-ndbhp,2025-01-29 08:00:00,0.05,g/L,22.7358,80.5131
009-ndbhp,2025-01-30 08:00:00,0.04,g/L,22.7358,80.5131
009-ndbhp,2025-01-31 08:00:00,0.034,g/L,22.7358,80.5131
009-ndbhp,2025-02-01 08:00:00,0.0282,g/L,22.7358,80.5131
009-ndbhp,2025-02-02 08:00:00,0.0191,g/L,22.7358,80.5131
009-ndbhp,2025-02-03 08:00:00,0.0272,g/L,22.7358,80.5131
009-ndbhp,2025-02-04 08:00:00,0.0262,g/L,22.7358,80.5131
009-ndbhp,2025-02-05 08:00:00,0.0262,g/L,22.7358,80.5131
009-ndbhp,2025-02-06 08:00:00,0.027,g/L,22.7358,80.5131
009-ndbhp,2025-02-07 08:00:00,0.024,g/L,22.7358,80.5131
009-ndbhp,2025-02-08 08:00:00,0.024,g/L,22.7358,80.5131
009-ndbhp,2025-02-09 08:00:00,0.0188,g/L,22.7358,80.5131
009-ndbhp,2025-02-10 08:00:00,0.022,g/L,22.7358,80.5131
009-ndbhp,2025-02-11 08:00:00,0.024,g/L,22.7358,80.5131
009-ndbhp,2025-02-12 08:00:00,0.024,g/L,22.7358,80.5131
009-ndbhp,2025-02-13 08:00:00,0.024,g/L,22.7358,80.5131
009-ndbhp,2025-02-14 08:00:00,0.0244,g/L,22.7358,80.5131
009-ndbhp,2025-02-15 08:00:00,0.0236,g/L,22.7358,80.5131
009-ndbhp,2025-02-16 08:00:00,0.0185,g/L,22.7358,80.5131
009-ndbhp,2025-02-17 08:00:00,0.0234,g/L,22.7358,80.5131
009-ndbhp,2025-02-18 08:00:00,0.0206,g/L,22.7358,80.5131
009-ndbhp,2025-02-19 08:00:00,0.0158,g/L,22.7358,80.5131
009-ndbhp,2025-02-20 08:00:00,0.0026,g/L,22.7358,80.5131
009-ndbhp,2025-02-21 08:00:00,0.021,g/L,22.7358,80.5131
009-ndbhp,2025-02-22 08:00:00,0.0208,g/L,22.7358,80.5131
009-ndbhp,2025-02-23 08:00:00,0.0179,g/L,22.7358,80.5131
009-ndbhp,2025-02-24 08:00:00,0.0266,g/L,22.7358,80.5131
009-ndbhp,2025-02-25 08:00:00,0.0272,g/L,22.7358,80.5131
009-ndbhp,2025-02-26 08:00:00,0.0181,g/L,22.7358,80.5131
009-ndbhp,2025-02-27 08:00:00,0.0262,g/L,22.7358,80.5131
009-ndbhp,2025-02-28 08:00:00,0.026,g/L,22.7358,80.5131
009-ndbhp,2025-03-01 08:00:00,0.026,g/L,22.7358,80.5131
009-ndbhp,2025-03-02 08:00:00,0.0178,g/L,22.7358,80.5131
009-ndbhp,2025-03-03 08:00:00,0.026,g/L,22.7358,80.5131
009-ndbhp,2025-03-04 08:00:00,0.024,g/L,22.7358,80.5131
009-ndbhp,2025-03-05 08:00:00,0.0266,g/L,22.7358,80.5131
009-ndbhp,2025-03-06 08:00:00,0.0286,g/L,22.7358,80.5131
009-ndbhp,2025-03-07 08:00:00,0.0296,g/L,22.7358,80.5131
009-ndbhp,2025-03-08 08:00:00,0.03,g/L,22.7358,80.5131
009-ndbhp,2025-03-09 08:00:00,0.0173,g/L,22.7358,80.5131
009-ndbhp,2025-03-10 08:00:00,0.03,g/L,22.7358,80.5131
009-ndbhp,2025-03-11 08:00:00,0.03,g/L,22.7358,80.5131
009-ndbhp,2025-03-12 08:00:00,0.0328,g/L,22.7358,80.5131
009-ndbhp,2025-03-13 08:00:00,0.03,g/L,22.7358,80.5131
009-ndbhp,2025-03-14 08:00:00,0.0169,g/L,22.7358,80.5131
009-ndbhp,2025-03-15 08:00:00,0.03,g/L,22.7358,80.5131
